河川名,水系,クラス,開発局,都道府県,河川コード
七川,海部川,二級,四国地方整備局,徳島県,3600360021
猪谷川,海部川,二級,四国地方整備局,徳島県,3600360022
柿谷川,海部川,二級,四国地方整備局,徳島県,3600360023
玉笠川,海部川,二級,四国地方整備局,徳島県,3600360024
桑原谷川,海部川,二級,四国地方整備局,徳島県,3600360025
小川谷川,海部川,二級,四国地方整備局,徳島県,3600360026
上小谷川,海部川,二級,四国地方整備局,徳島県,3600360026
王余魚谷川,海部川,二級,四国地方整備局,徳島県,3600360027
大木屋川,海部川,二級,四国地方整備局,徳島県,3600360028
江川,江川,二級,四国地方整備局,徳島県,3600370001
宍喰川,宍喰川,二級,四国地方整備局,徳島県,3600380001
久保川,宍喰川,二級,四国地方整備局,徳島県,3600380002
安養寺谷川,宍喰川,二級,四国地方整備局,徳島県,3600380003
山後川,宍喰川,二級,四国地方整備局,徳島県,3600380004
中角川,宍喰川,二級,四国地方整備局,徳島県,3600380005
日比原川,宍喰川,二級,四国地方整備局,徳島県,3600380006
馳馬西谷川,宍喰川,二級,四国地方整備局,徳島県,3600380007
坂瀬川,宍喰川,二級,四国地方整備局,徳島県,3600380008
広岡川,宍喰川,二級,四国地方整備局,徳島県,3600380009
日比宇川,宍喰川,二級,四国地方整備局,徳島県,3600380010
日比宇谷川,宍喰川,二級,四国地方整備局,徳島県,3600380010
くれぎ谷川,宍喰川,二級,四国地方整備局,徳島県,3600380011
際谷川,宍喰川,二級,四国地方整備局,徳島県,3600380012
鍛冶屋谷川,宍喰川,二級,四国地方整備局,徳島県,3600380013
角坂寺谷川,宍喰川,二級,四国地方整備局,徳島県,3600380014
九艘谷川,宍喰川,二級,四国地方整備局,徳島県,3600380015
茅尾谷川,宍喰川,二級,四国地方整備局,徳島県,3600380016
猪の鼻川,宍喰川,二級,四国地方整備局,徳島県,3600380017
西谷川,宍喰川,二級,四国地方整備局,徳島県,3600380018
四方堂川,四方堂川,二級,四国地方整備局,香川県,3700010001
吉田川,吉田川,二級,四国地方整備局,香川県,3700020001
白坂川,白坂川,二級,四国地方整備局,香川県,3700030001
白坂川,白坂川,二級,四国地方整備局,香川県,3700030002
赤土川,白坂川,二級,四国地方整備局,香川県,3700030003
唐井手川,唐井手川,二級,四国地方整備局,香川県,3700040001
柞田川,柞田川,二級,四国地方整備局,香川県,3700050001
山田川,柞田川,二級,四国地方整備局,香川県,3700050002
木の郷川,柞田川,二級,四国地方整備局,香川県,3700050003
粟井川,柞田川,二級,四国地方整備局,香川県,3700050004
大池川,柞田川,二級,四国地方整備局,香川県,3700050005
福田川,柞田川,二級,四国地方整備局,香川県,3700050006
井関谷川,柞田川,二級,四国地方整備局,香川県,3700050007
有松川,柞田川,二級,四国地方整備局,香川県,3700050008
前田川,柞田川,二級,四国地方整備局,香川県,3700050009
海老済川,柞田川,二級,四国地方整備局,香川県,3700050010
一の谷川,一の谷川,二級,四国地方整備局,香川県,3700060001
加儀田川,一の谷川,二級,四国地方整備局,香川県,3700060002
軍川,一の谷川,二級,四国地方整備局,香川県,3700060003
藤の木川,一の谷川,二級,四国地方整備局,香川県,3700060004
原谷川,一の谷川,二級,四国地方整備局,香川県,3700060005
松木川,一の谷川,二級,四国地方整備局,香川県,3700060006
薬師川,一の谷川,二級,四国地方整備局,香川県,3700060007
大谷川,一の谷川,二級,四国地方整備局,香川県,3700060008
財田川,財田川,二級,四国地方整備局,香川県,3700070001
丸西川,財田川,二級,四国地方整備局,香川県,3700070002
竿川,財田川,二級,四国地方整備局,香川県,3700070003
滝下川,財田川,二級,四国地方整備局,香川県,3700070004
加奈子川,財田川,二級,四国地方整備局,香川県,3700070005
立川,財田川,二級,四国地方整備局,香川県,3700070006
高津川,財田川,二級,四国地方整備局,香川県,3700070007
有時川,財田川,二級,四国地方整備局,香川県,3700070008
白池川,財田川,二級,四国地方整備局,香川県,3700070009
大谷川,財田川,二級,四国地方整備局,香川県,3700070009
豊新川,財田川,二級,四国地方整備局,香川県,3700070010
興隆寺川,財田川,二級,四国地方整備局,香川県,3700070011
雨田川,財田川,二級,四国地方整備局,香川県,3700070012
境目川,財田川,二級,四国地方整備局,香川県,3700070013
宮池,財田川,二級,四国地方整備局,香川県,3700070013
山窪川,財田川,二級,四国地方整備局,香川県,3700070013
境目川,財田川,二級,四国地方整備局,香川県,3700070014
池の内川,財田川,二級,四国地方整備局,香川県,3700070015
蓮川,財田川,二級,四国地方整備局,香川県,3700070016
太郎坊池,財田川,二級,四国地方整備局,香川県,3700070016
新川,財田川,二級,四国地方整備局,香川県,3700070016
釘貫川,財田川,二級,四国地方整備局,香川県,3700070017
平池川,財田川,二級,四国地方整備局,香川県,3700070018
向井川,財田川,二級,四国地方整備局,香川県,3700070019
松山川,財田川,二級,四国地方整備局,香川県,3700070020
宮川,財田川,二級,四国地方整備局,香川県,3700070021
長渕川,財田川,二級,四国地方整備局,香川県,3700070022
長谷川,財田川,二級,四国地方整備局,香川県,3700070023
鴻門川,財田川,二級,四国地方整備局,香川県,3700070024
藤池,財田川,二級,四国地方整備局,香川県,3700070024
西の谷川,財田川,二級,四国地方整備局,香川県,3700070024
国吉川,財田川,二級,四国地方整備局,香川県,3700070025
河内川,財田川,二級,四国地方整備局,香川県,3700070026
耳谷川,財田川,二級,四国地方整備局,香川県,3700070027
逆瀬池,財田川,二級,四国地方整備局,香川県,3700070028
菅の谷川,財田川,二級,四国地方整備局,香川県,3700070028
蟻の股川,財田川,二級,四国地方整備局,香川県,3700070029
神田川,財田川,二級,四国地方整備局,香川県,3700070030
芋の谷川,財田川,二級,四国地方整備局,香川県,3700070031
黒田川,財田川,二級,四国地方整備局,香川県,3700070032
市屋谷川,財田川,二級,四国地方整備局,香川県,3700070033
黒田新池川,財田川,二級,四国地方整備局,香川県,3700070078
長谷川,財田川,二級,四国地方整備局,香川県,3700070034
中屋敷川,財田川,二級,四国地方整備局,香川県,3700070035
大池川,財田川,二級,四国地方整備局,香川県,3700070036
濁川,財田川,二級,四国地方整備局,香川県,3700070037
桑谷川,財田川,二級,四国地方整備局,香川県,3700070038
山才川,財田川,二級,四国地方整備局,香川県,3700070039
滝の宮川,財田川,二級,四国地方整備局,香川県,3700070039
中山才川,財田川,二級,四国地方整備局,香川県,3700070040
岩辺川,財田川,二級,四国地方整備局,香川県,3700070041
桐谷川,財田川,二級,四国地方整備局,香川県,3700070042
坊の下川,財田川,二級,四国地方整備局,香川県,3700070043
北谷川,財田川,二級,四国地方整備局,香川県,3700070044
入樋川,財田川,二級,四国地方整備局,香川県,3700070045
裏の谷川,財田川,二級,四国地方整備局,香川県,3700070047
西谷川,財田川,二級,四国地方整備局,香川県,3700070050
長野川,財田川,二級,四国地方整備局,香川県,3700070051
本篠川,財田川,二級,四国地方整備局,香川県,3700070054
一階川,財田川,二級,四国地方整備局,香川県,3700070055
新田川,財田川,二級,四国地方整備局,香川県,3700070057
西岡川,財田川,二級,四国地方整備局,香川県,3700070061
三の瀬川,財田川,二級,四国地方整備局,香川県,3700070062
谷道川,財田川,二級,四国地方整備局,香川県,3700070063
灰倉川,財田川,二級,四国地方整備局,香川県,3700070064
帰来川,財田川,二級,四国地方整備局,香川県,3700070068
中瀬川,財田川,二級,四国地方整備局,香川県,3700070069
昼丹波川,財田川,二級,四国地方整備局,香川県,3700070074
竹尾川,財田川,二級,四国地方整備局,香川県,3700070074
大口川,財田川,二級,四国地方整備局,香川県,3700070075
別所川,財田川,二級,四国地方整備局,香川県,3700070076
浦の谷川,財田川,二級,四国地方整備局,香川県,3700070077
苧扱川,苧扱川,二級,四国地方整備局,香川県,3700080001
天王川,天王川,二級,四国地方整備局,香川県,3700090001
江尻川,江尻川,二級,四国地方整備局,香川県,3700100001
久保田川,江尻川,二級,四国地方整備局,香川県,3700100002
田井川,田井川,二級,四国地方整備局,香川県,3700110001
瀬入川,瀬入川,二級,四国地方整備局,香川県,3700120001
新田川,瀬入川,二級,四国地方整備局,香川県,3700120002
乙井川,瀬入川,二級,四国地方整備局,香川県,3700120003
田の尻川,瀬入川,二級,四国地方整備局,香川県,3700120004
宮川,瀬入川,二級,四国地方整備局,香川県,3700120005
通免川,瀬入川,二級,四国地方整備局,香川県,3700120006
高瀬川,高瀬川,二級,四国地方整備局,香川県,3700130001
浜堂川,高瀬川,二級,四国地方整備局,香川県,3700130002
浜ノ堂川,高瀬川,二級,四国地方整備局,香川県,3700130002
野田川,高瀬川,二級,四国地方整備局,香川県,3700130002
水谷川,高瀬川,二級,四国地方整備局,香川県,3700130003
丸山池,高瀬川,二級,四国地方整備局,香川県,3700130003
水谷川,高瀬川,二級,四国地方整備局,香川県,3700130003
新川,高瀬川,二級,四国地方整備局,香川県,3700130016
西川,高瀬川,二級,四国地方整備局,香川県,3700130004
峠池,高瀬川,二級,四国地方整備局,香川県,3700130004
西川,高瀬川,二級,四国地方整備局,香川県,3700130004
竜王谷川,高瀬川,二級,四国地方整備局,香川県,3700130005
浦の川,高瀬川,二級,四国地方整備局,香川県,3700130006
古子川,高瀬川,二級,四国地方整備局,香川県,3700130007
下池川,高瀬川,二級,四国地方整備局,香川県,3700130008
乙田川,高瀬川,二級,四国地方整備局,香川県,3700130009
西股川,高瀬川,二級,四国地方整備局,香川県,3700130010
岩瀬川,高瀬川,二級,四国地方整備局,香川県,3700130011
重谷寺川,高瀬川,二級,四国地方整備局,香川県,3700130012
切砂子川,高瀬川,二級,四国地方整備局,香川県,3700130013
増原川,高瀬川,二級,四国地方整備局,香川県,3700130014
椛ノ木川,高瀬川,二級,四国地方整備局,香川県,3700130015
弘田川,弘田川,二級,四国地方整備局,香川県,3700140001
観音堂川,弘田川,二級,四国地方整備局,香川県,3700140002
二反地川,弘田川,二級,四国地方整備局,香川県,3700140003
弘階川,弘田川,二級,四国地方整備局,香川県,3700140004
中谷川,弘田川,二級,四国地方整備局,香川県,3700140005
桜川,桜川,二級,四国地方整備局,香川県,3700150001
小桜川,桜川,二級,四国地方整備局,香川県,3700150002
東桜川,桜川,二級,四国地方整備局,香川県,3700150003
三井牛池川,桜川,二級,四国地方整備局,香川県,3700150004
中桜川,桜川,二級,四国地方整備局,香川県,3700150005
金倉川,金倉川,二級,四国地方整備局,香川県,3700160001
中津下川,金倉川,二級,四国地方整備局,香川県,3700160002
中津川,金倉川,二級,四国地方整備局,香川県,3700160003
満濃川,金倉川,二級,四国地方整備局,香川県,3700160004
平松川,金倉川,二級,四国地方整備局,香川県,3700160005
上谷川,金倉川,二級,四国地方整備局,香川県,3700160006
買田川,金倉川,二級,四国地方整備局,香川県,3700160007
宮田川,金倉川,二級,四国地方整備局,香川県,3700160008
椿谷川,金倉川,二級,四国地方整備局,香川県,3700160009
坊谷川,金倉川,二級,四国地方整備局,香川県,3700160010
照井川,金倉川,二級,四国地方整備局,香川県,3700160011
本谷川,金倉川,二級,四国地方整備局,香川県,3700160012
西汐入川,西汐入川,二級,四国地方整備局,香川県,3700170001
大束川,大束川,二級,四国地方整備局,香川県,3700180001
鴨田川,大束川,二級,四国地方整備局,香川県,3700180002
城山川,大束川,二級,四国地方整備局,香川県,3700180003
折居川,大束川,二級,四国地方整備局,香川県,3700180004
落合川,大束川,二級,四国地方整備局,香川県,3700180005
